Year,AnnÈe,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
1990,1990,BC,British Columbia,Colombie-Britannique,September,Septembre,34855.7,a,34855.7,a
1991,1991,BC,British Columbia,Colombie-Britannique,January,Janvier,0.2,a,0.2,a
1991,1991,BC,British Columbia,Colombie-Britannique,October,Octobre,2278.3,a,2278.3,a
1991,1991,BC,British Columbia,Colombie-Britannique,November,Novembre,0.5,a,0.5,a
1991,1991,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1076.7,a,1076.7,a
1991,1991,BC,British Columbia,Colombie-Britannique,March,Mars,161.9,a,161.9,a
1991,1991,BC,British Columbia,Colombie-Britannique,April,Avril,2603.1,a,2603.1,a
1991,1991,BC,British Columbia,Colombie-Britannique,May,Mai,3840.3,a,3840.3,a
1991,1991,BC,British Columbia,Colombie-Britannique,June,Juin,3411.8,a,3411.8,a
1991,1991,BC,British Columbia,Colombie-Britannique,July,Juillet,192.4,a,192.4,a
1991,1991,BC,British Columbia,Colombie-Britannique,August,Ao˚t,9646.1,a,9646.1,a
1991,1991,BC,British Columbia,Colombie-Britannique,September,Septembre,1497.5,a,1497.5,a
1992,1992,BC,British Columbia,Colombie-Britannique,January,Janvier,7,a,7,a
1992,1992,BC,British Columbia,Colombie-Britannique,October,Octobre,116.8,a,116.8,a
1992,1992,BC,British Columbia,Colombie-Britannique,November,Novembre,0.4,a,0.4,a
1992,1992,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0,a,0,a
1992,1992,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2.1,a,2.1,a
1992,1992,BC,British Columbia,Colombie-Britannique,March,Mars,175.3,a,175.3,a
1992,1992,BC,British Columbia,Colombie-Britannique,April,Avril,1206.5,a,1206.5,a
1992,1992,BC,British Columbia,Colombie-Britannique,May,Mai,6740.3,a,6740.3,a
1992,1992,BC,British Columbia,Colombie-Britannique,June,Juin,5844.3,a,5844.3,a
1992,1992,BC,British Columbia,Colombie-Britannique,July,Juillet,11631.1,a,11631.1,a
1992,1992,BC,British Columbia,Colombie-Britannique,August,Ao˚t,4350.9,a,4350.9,a
1992,1992,BC,British Columbia,Colombie-Britannique,September,Septembre,378.1,a,378.1,a
1993,1993,BC,British Columbia,Colombie-Britannique,January,Janvier,20.5,a,20.5,a
1993,1993,BC,British Columbia,Colombie-Britannique,October,Octobre,370.6,a,370.6,a
1993,1993,BC,British Columbia,Colombie-Britannique,November,Novembre,16.7,a,16.7,a
1993,1993,BC,British Columbia,Colombie-Britannique,February,FÈvrier,243.1,a,243.1,a
1993,1993,BC,British Columbia,Colombie-Britannique,March,Mars,146.2,a,146.2,a
1993,1993,BC,British Columbia,Colombie-Britannique,April,Avril,186.8,a,186.8,a
1993,1993,BC,British Columbia,Colombie-Britannique,May,Mai,910.9,a,910.9,a
1993,1993,BC,British Columbia,Colombie-Britannique,June,Juin,1108.1,a,1108.1,a
1993,1993,BC,British Columbia,Colombie-Britannique,July,Juillet,233.4,a,233.4,a
1993,1993,BC,British Columbia,Colombie-Britannique,August,Ao˚t,632,a,632,a
1993,1993,BC,British Columbia,Colombie-Britannique,September,Septembre,1315.1,a,1315.1,a
1994,1994,BC,British Columbia,Colombie-Britannique,January,Janvier,2.9,a,2.9,a
1994,1994,BC,British Columbia,Colombie-Britannique,October,Octobre,84.6,a,84.6,a
1994,1994,BC,British Columbia,Colombie-Britannique,November,Novembre,0.1,a,0.1,a
1994,1994,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.1,a,0.1,a
1994,1994,BC,British Columbia,Colombie-Britannique,March,Mars,287,a,287,a
1994,1994,BC,British Columbia,Colombie-Britannique,April,Avril,652.8,a,652.8,a
1994,1994,BC,British Columbia,Colombie-Britannique,May,Mai,730.7,a,730.7,a
1994,1994,BC,British Columbia,Colombie-Britannique,June,Juin,942.9,a,942.9,a
1994,1994,BC,British Columbia,Colombie-Britannique,July,Juillet,15226,a,15226,a
1994,1994,BC,British Columbia,Colombie-Britannique,August,Ao˚t,11037.9,a,11037.9,a
1994,1994,BC,British Columbia,Colombie-Britannique,September,Septembre,790.3,a,790.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,January,Janvier,6.6,a,6.6,a
1995,1995,BC,British Columbia,Colombie-Britannique,October,Octobre,9.3,a,9.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,November,Novembre,1.8,a,1.8,a
1995,1995,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2.5,a,2.5,a
1995,1995,BC,British Columbia,Colombie-Britannique,March,Mars,144.3,a,144.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,April,Avril,612.5,a,612.5,a
1995,1995,BC,British Columbia,Colombie-Britannique,May,Mai,17251.4,a,17251.4,a
1995,1995,BC,British Columbia,Colombie-Britannique,June,Juin,28238.6,a,28238.6,a
1995,1995,BC,British Columbia,Colombie-Britannique,July,Juillet,427.3,a,427.3,a
1995,1995,BC,British Columbia,Colombie-Britannique,August,Ao˚t,85,a,85,a
1995,1995,BC,British Columbia,Colombie-Britannique,September,Septembre,1300.7,a,1300.7,a
1996,1996,BC,British Columbia,Colombie-Britannique,January,Janvier,0.6,a,0.6,a
1996,1996,BC,British Columbia,Colombie-Britannique,October,Octobre,42.8,a,42.8,a
1996,1996,BC,British Columbia,Colombie-Britannique,November,Novembre,0.2,a,0.2,a
1996,1996,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.2,a,0.2,a
1996,1996,BC,British Columbia,Colombie-Britannique,February,FÈvrier,4.1,a,4.1,a
1996,1996,BC,British Columbia,Colombie-Britannique,March,Mars,30.9,a,30.9,a
1996,1996,BC,British Columbia,Colombie-Britannique,April,Avril,223.2,a,223.2,a
1996,1996,BC,British Columbia,Colombie-Britannique,May,Mai,172.4,a,172.4,a
1996,1996,BC,British Columbia,Colombie-Britannique,June,Juin,12766.5,a,12766.5,a
1996,1996,BC,British Columbia,Colombie-Britannique,July,Juillet,6324.4,a,6324.4,a
1996,1996,BC,British Columbia,Colombie-Britannique,August,Ao˚t,1077.5,a,1077.5,a
1996,1996,BC,British Columbia,Colombie-Britannique,September,Septembre,26.3,a,26.3,a
1997,1997,BC,British Columbia,Colombie-Britannique,October,Octobre,2.1,a,2.1,a
1997,1997,BC,British Columbia,Colombie-Britannique,November,Novembre,2.1,a,2.1,a
1997,1997,BC,British Columbia,Colombie-Britannique,December,DÈcembre,90.1,a,90.1,a
1997,1997,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.3,a,0.3,a
1997,1997,BC,British Columbia,Colombie-Britannique,March,Mars,3.5,a,3.5,a
1997,1997,BC,British Columbia,Colombie-Britannique,April,Avril,129.8,a,129.8,a
1997,1997,BC,British Columbia,Colombie-Britannique,May,Mai,500.8,a,500.8,a
1997,1997,BC,British Columbia,Colombie-Britannique,June,Juin,449.1,a,449.1,a
1997,1997,BC,British Columbia,Colombie-Britannique,July,Juillet,1144.6,a,1144.6,a
1997,1997,BC,British Columbia,Colombie-Britannique,August,Ao˚t,340,a,340,a
1997,1997,BC,British Columbia,Colombie-Britannique,September,Septembre,305.4,a,305.4,a
1998,1998,BC,British Columbia,Colombie-Britannique,Unspecified,IndÈterminÈ,6.63,a,6.63,a
1998,1998,BC,British Columbia,Colombie-Britannique,January,Janvier,4.1,a,4.1,a
1998,1998,BC,British Columbia,Colombie-Britannique,October,Octobre,201.1,a,201.1,a
1998,1998,BC,British Columbia,Colombie-Britannique,November,Novembre,8.2,a,8.2,a
1998,1998,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0,a,0,a
1998,1998,BC,British Columbia,Colombie-Britannique,March,Mars,111.201,a,111.201,a
1998,1998,BC,British Columbia,Colombie-Britannique,April,Avril,1168.028,a,1168.028,a
1998,1998,BC,British Columbia,Colombie-Britannique,May,Mai,1402.739,a,1402.739,a
1998,1998,BC,British Columbia,Colombie-Britannique,June,Juin,654.708,a,654.708,a
1998,1998,BC,British Columbia,Colombie-Britannique,July,Juillet,47502.518,a,47502.518,a
1998,1998,BC,British Columbia,Colombie-Britannique,August,Ao˚t,22734.168,a,22734.168,a
1998,1998,BC,British Columbia,Colombie-Britannique,September,Septembre,2773.952,a,2773.952,a
1999,1999,BC,British Columbia,Colombie-Britannique,October,Octobre,1018.869,a,1018.869,a
1999,1999,BC,British Columbia,Colombie-Britannique,November,Novembre,4.6,a,4.6,a
1999,1999,BC,British Columbia,Colombie-Britannique,December,DÈcembre,79.01,a,79.01,a
1999,1999,BC,British Columbia,Colombie-Britannique,February,FÈvrier,4,a,4,a
1999,1999,BC,British Columbia,Colombie-Britannique,March,Mars,91.509,a,91.509,a
1999,1999,BC,British Columbia,Colombie-Britannique,April,Avril,1152.723,a,1152.723,a
1999,1999,BC,British Columbia,Colombie-Britannique,May,Mai,236.063,a,236.063,a
1999,1999,BC,British Columbia,Colombie-Britannique,June,Juin,1604.554,a,1604.554,a
1999,1999,BC,British Columbia,Colombie-Britannique,July,Juillet,2644.284,a,2644.284,a
1999,1999,BC,British Columbia,Colombie-Britannique,August,Ao˚t,3853.28,a,3853.28,a
1999,1999,BC,British Columbia,Colombie-Britannique,September,Septembre,866.518,a,866.518,a
2000,2000,BC,British Columbia,Colombie-Britannique,October,Octobre,297.469,a,297.469,a
2000,2000,BC,British Columbia,Colombie-Britannique,November,Novembre,9.737,a,9.737,a
2000,2000,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.009,a,0.009,a
2000,2000,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1.018,a,1.018,a
2000,2000,BC,British Columbia,Colombie-Britannique,March,Mars,69.05,a,69.05,a
2000,2000,BC,British Columbia,Colombie-Britannique,April,Avril,819.063,a,819.063,a
2000,2000,BC,British Columbia,Colombie-Britannique,May,Mai,360.46,a,360.46,a
2000,2000,BC,British Columbia,Colombie-Britannique,June,Juin,11707.895,a,11707.895,a
2000,2000,BC,British Columbia,Colombie-Britannique,July,Juillet,1418.504,a,1418.504,a
2000,2000,BC,British Columbia,Colombie-Britannique,August,Ao˚t,2796.383,a,2796.383,a
2000,2000,BC,British Columbia,Colombie-Britannique,September,Septembre,72.424,a,72.424,a
2001,2001,BC,British Columbia,Colombie-Britannique,January,Janvier,15.009,a,15.009,a
2001,2001,BC,British Columbia,Colombie-Britannique,October,Octobre,102.072,a,102.072,a
2001,2001,BC,British Columbia,Colombie-Britannique,November,Novembre,14.763,a,14.763,a
2001,2001,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.5,a,0.5,a
2001,2001,BC,British Columbia,Colombie-Britannique,March,Mars,138.177,a,138.177,a
2001,2001,BC,British Columbia,Colombie-Britannique,April,Avril,526.84,a,526.84,a
2001,2001,BC,British Columbia,Colombie-Britannique,May,Mai,570.01,a,570.01,a
2001,2001,BC,British Columbia,Colombie-Britannique,June,Juin,805.478,a,805.478,a
2001,2001,BC,British Columbia,Colombie-Britannique,July,Juillet,1437.215,a,1437.215,a
2001,2001,BC,British Columbia,Colombie-Britannique,August,Ao˚t,5915.537,a,5915.537,a
2001,2001,BC,British Columbia,Colombie-Britannique,September,Septembre,301.348,a,301.348,a
2002,2002,BC,British Columbia,Colombie-Britannique,January,Janvier,11.509,a,11.509,a
2002,2002,BC,British Columbia,Colombie-Britannique,October,Octobre,386.031,a,386.031,a
2002,2002,BC,British Columbia,Colombie-Britannique,November,Novembre,114.023,a,114.023,a
2002,2002,BC,British Columbia,Colombie-Britannique,December,DÈcembre,73.809,a,73.809,a
2002,2002,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.509,a,0.509,a
2002,2002,BC,British Columbia,Colombie-Britannique,March,Mars,9.209,a,9.209,a
2002,2002,BC,British Columbia,Colombie-Britannique,April,Avril,892.043,a,892.043,a
2002,2002,BC,British Columbia,Colombie-Britannique,May,Mai,917.089,a,917.089,a
2002,2002,BC,British Columbia,Colombie-Britannique,June,Juin,3733.609,a,3733.609,a
2002,2002,BC,British Columbia,Colombie-Britannique,July,Juillet,1676.876,a,1676.876,a
2002,2002,BC,British Columbia,Colombie-Britannique,August,Ao˚t,645.583,a,645.583,a
2002,2002,BC,British Columbia,Colombie-Britannique,September,Septembre,110.27,a,110.27,a
2003,2003,BC,British Columbia,Colombie-Britannique,January,Janvier,9.227,a,9.227,a
2003,2003,BC,British Columbia,Colombie-Britannique,October,Octobre,15.481,a,15.481,a
2003,2003,BC,British Columbia,Colombie-Britannique,November,Novembre,60.618,a,60.618,a
2003,2003,BC,British Columbia,Colombie-Britannique,February,FÈvrier,14.018,a,14.018,a
2003,2003,BC,British Columbia,Colombie-Britannique,March,Mars,84.007,a,84.007,a
2003,2003,BC,British Columbia,Colombie-Britannique,April,Avril,528.576,a,528.576,a
2003,2003,BC,British Columbia,Colombie-Britannique,May,Mai,2717.306,a,2717.306,a
2003,2003,BC,British Columbia,Colombie-Britannique,June,Juin,2643.991,a,2643.991,a
2003,2003,BC,British Columbia,Colombie-Britannique,July,Juillet,112115.409,a,112115.409,a
2003,2003,BC,British Columbia,Colombie-Britannique,August,Ao˚t,145353.6,a,145353.6,a
2003,2003,BC,British Columbia,Colombie-Britannique,September,Septembre,1371.329,a,1371.329,a
2004,2004,BC,British Columbia,Colombie-Britannique,October,Octobre,145.804,a,145.804,a
2004,2004,BC,British Columbia,Colombie-Britannique,November,Novembre,2.3,a,2.3,a
2004,2004,BC,British Columbia,Colombie-Britannique,December,DÈcembre,2,a,2,a
2004,2004,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1.409,a,1.409,a
2004,2004,BC,British Columbia,Colombie-Britannique,March,Mars,139.99,a,139.99,a
2004,2004,BC,British Columbia,Colombie-Britannique,April,Avril,825.842,a,825.842,a
2004,2004,BC,British Columbia,Colombie-Britannique,May,Mai,112.712,a,112.712,a
2004,2004,BC,British Columbia,Colombie-Britannique,June,Juin,178229.936,a,178229.936,a
2004,2004,BC,British Columbia,Colombie-Britannique,July,Juillet,32901.083,a,32901.083,a
2004,2004,BC,British Columbia,Colombie-Britannique,August,Ao˚t,7624.925,a,7624.925,a
2004,2004,BC,British Columbia,Colombie-Britannique,September,Septembre,301.476,a,301.476,a
2005,2005,BC,British Columbia,Colombie-Britannique,January,Janvier,0.018,a,0.018,a
2005,2005,BC,British Columbia,Colombie-Britannique,October,Octobre,0.545,a,0.545,a
2005,2005,BC,British Columbia,Colombie-Britannique,November,Novembre,194.639,a,194.639,a
2005,2005,BC,British Columbia,Colombie-Britannique,February,FÈvrier,40.927,a,40.927,a
2005,2005,BC,British Columbia,Colombie-Britannique,March,Mars,314.455,a,314.455,a
2005,2005,BC,British Columbia,Colombie-Britannique,April,Avril,546.33,a,546.33,a
2005,2005,BC,British Columbia,Colombie-Britannique,May,Mai,26341.698,a,26341.698,a
2005,2005,BC,British Columbia,Colombie-Britannique,June,Juin,484.343,a,484.343,a
2005,2005,BC,British Columbia,Colombie-Britannique,July,Juillet,5765.023,a,5765.023,a
2005,2005,BC,British Columbia,Colombie-Britannique,August,Ao˚t,1028.066,a,1028.066,a
2005,2005,BC,British Columbia,Colombie-Britannique,September,Septembre,226.022,a,226.022,a
2006,2006,BC,British Columbia,Colombie-Britannique,January,Janvier,67.2,a,67.2,a
2006,2006,BC,British Columbia,Colombie-Britannique,October,Octobre,269.503,a,269.503,a
2006,2006,BC,British Columbia,Colombie-Britannique,November,Novembre,0.109,a,0.109,a
2006,2006,BC,British Columbia,Colombie-Britannique,February,FÈvrier,6.019,a,6.019,a
2006,2006,BC,British Columbia,Colombie-Britannique,March,Mars,8.309,a,8.309,a
2006,2006,BC,British Columbia,Colombie-Britannique,April,Avril,1898.536,a,1898.536,a
2006,2006,BC,British Columbia,Colombie-Britannique,May,Mai,3722.012,a,3722.012,a
2006,2006,BC,British Columbia,Colombie-Britannique,June,Juin,37090.341,a,37090.341,a
2006,2006,BC,British Columbia,Colombie-Britannique,July,Juillet,84068.044,a,84068.044,a
2006,2006,BC,British Columbia,Colombie-Britannique,August,Ao˚t,2357.783,a,2357.783,a
2006,2006,BC,British Columbia,Colombie-Britannique,September,Septembre,9662.936,a,9662.936,a
2007,2007,BC,British Columbia,Colombie-Britannique,January,Janvier,0.1,a,0.1,a
2007,2007,BC,British Columbia,Colombie-Britannique,October,Octobre,78.965,a,78.965,a
2007,2007,BC,British Columbia,Colombie-Britannique,November,Novembre,15.839,a,15.839,a
2007,2007,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.01,a,0.01,a
2007,2007,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.03,a,0.03,a
2007,2007,BC,British Columbia,Colombie-Britannique,March,Mars,95.747,a,95.747,a
2007,2007,BC,British Columbia,Colombie-Britannique,April,Avril,507.777,a,507.777,a
2007,2007,BC,British Columbia,Colombie-Britannique,May,Mai,536.83,a,536.83,a
2007,2007,BC,British Columbia,Colombie-Britannique,June,Juin,9627.606,a,9627.606,a
2007,2007,BC,British Columbia,Colombie-Britannique,July,Juillet,12754.767,a,12754.767,a
2007,2007,BC,British Columbia,Colombie-Britannique,August,Ao˚t,5578.425,a,5578.425,a
2007,2007,BC,British Columbia,Colombie-Britannique,September,Septembre,289.408,a,289.408,a
2008,2008,BC,British Columbia,Colombie-Britannique,January,Janvier,0.05,a,0.05,a
2008,2008,BC,British Columbia,Colombie-Britannique,October,Octobre,487.238,a,487.238,a
2008,2008,BC,British Columbia,Colombie-Britannique,November,Novembre,7.637,a,7.637,a
2008,2008,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.009,a,0.009,a
2008,2008,BC,British Columbia,Colombie-Britannique,February,FÈvrier,19,a,19,a
2008,2008,BC,British Columbia,Colombie-Britannique,March,Mars,31.47,a,31.47,a
2008,2008,BC,British Columbia,Colombie-Britannique,April,Avril,786.584,a,786.584,a
2008,2008,BC,British Columbia,Colombie-Britannique,May,Mai,5794.668,a,5794.668,a
2008,2008,BC,British Columbia,Colombie-Britannique,June,Juin,1735.394,a,1735.394,a
2008,2008,BC,British Columbia,Colombie-Britannique,July,Juillet,2375.256,a,2375.256,a
2008,2008,BC,British Columbia,Colombie-Britannique,August,Ao˚t,1743.446,a,1743.446,a
2008,2008,BC,British Columbia,Colombie-Britannique,September,Septembre,366.536,a,366.536,a
2009,2009,BC,British Columbia,Colombie-Britannique,January,Janvier,312.468,a,312.468,a
2009,2009,BC,British Columbia,Colombie-Britannique,October,Octobre,170.844,a,170.844,a
2009,2009,BC,British Columbia,Colombie-Britannique,November,Novembre,15.709,a,15.709,a
2009,2009,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1.059,a,1.059,a
2009,2009,BC,British Columbia,Colombie-Britannique,March,Mars,24.673,a,24.673,a
2009,2009,BC,British Columbia,Colombie-Britannique,April,Avril,1708.517,a,1708.517,a
2009,2009,BC,British Columbia,Colombie-Britannique,May,Mai,35094.051,a,35094.051,a
2009,2009,BC,British Columbia,Colombie-Britannique,June,Juin,3669.817,a,3669.817,a
2009,2009,BC,British Columbia,Colombie-Britannique,July,Juillet,168036.336,a,168036.336,a
2009,2009,BC,British Columbia,Colombie-Britannique,August,Ao˚t,37125.742,a,37125.742,a
2009,2009,BC,British Columbia,Colombie-Britannique,September,Septembre,1184.252,a,1184.252,a
2010,2010,BC,British Columbia,Colombie-Britannique,January,Janvier,0.3,a,0.3,a
2010,2010,BC,British Columbia,Colombie-Britannique,October,Octobre,498.305,a,498.305,a
2010,2010,BC,British Columbia,Colombie-Britannique,November,Novembre,35.654,a,35.654,a
2010,2010,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.1,a,0.1,a
2010,2010,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3.8,a,3.8,a
2010,2010,BC,British Columbia,Colombie-Britannique,March,Mars,82.928,a,82.928,a
2010,2010,BC,British Columbia,Colombie-Britannique,April,Avril,1186.398,a,1186.398,a
2010,2010,BC,British Columbia,Colombie-Britannique,May,Mai,2266.734,a,2266.734,a
2010,2010,BC,British Columbia,Colombie-Britannique,June,Juin,41695.365,a,41695.365,a
2010,2010,BC,British Columbia,Colombie-Britannique,July,Juillet,280236.707,a,280236.707,a
2010,2010,BC,British Columbia,Colombie-Britannique,August,Ao˚t,10998.495,a,10998.495,a
2010,2010,BC,British Columbia,Colombie-Britannique,September,Septembre,162.412,a,162.412,a
2011,2011,BC,British Columbia,Colombie-Britannique,January,Janvier,0.409,a,0.409,a
2011,2011,BC,British Columbia,Colombie-Britannique,October,Octobre,235.645,a,235.645,a
2011,2011,BC,British Columbia,Colombie-Britannique,November,Novembre,103.127,a,103.127,a
2011,2011,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.018,a,0.018,a
2011,2011,BC,British Columbia,Colombie-Britannique,March,Mars,16.655,a,16.655,a
2011,2011,BC,British Columbia,Colombie-Britannique,April,Avril,178.617,a,178.617,a
2011,2011,BC,British Columbia,Colombie-Britannique,May,Mai,11250.123,a,11250.123,a
2011,2011,BC,British Columbia,Colombie-Britannique,June,Juin,90.242,a,90.242,a
2011,2011,BC,British Columbia,Colombie-Britannique,July,Juillet,78.537,a,78.537,a
2011,2011,BC,British Columbia,Colombie-Britannique,August,Ao˚t,266.698,a,266.698,a
2011,2011,BC,British Columbia,Colombie-Britannique,September,Septembre,342.814,a,342.814,a
2012,2012,BC,British Columbia,Colombie-Britannique,January,Janvier,0.505,a,0.505,a
2012,2012,BC,British Columbia,Colombie-Britannique,October,Octobre,210.295,a,210.295,a
2012,2012,BC,British Columbia,Colombie-Britannique,November,Novembre,0.018,a,0.018,a
2012,2012,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.009,a,0.009,a
2012,2012,BC,British Columbia,Colombie-Britannique,February,FÈvrier,0.109,a,0.109,a
2012,2012,BC,British Columbia,Colombie-Britannique,March,Mars,41.4,a,41.4,a
2012,2012,BC,British Columbia,Colombie-Britannique,April,Avril,581.6,a,581.6,a
2012,2012,BC,British Columbia,Colombie-Britannique,May,Mai,1154.161,a,1154.161,a
2012,2012,BC,British Columbia,Colombie-Britannique,June,Juin,2785.488,a,2785.488,a
2012,2012,BC,British Columbia,Colombie-Britannique,July,Juillet,41431.631,a,41431.631,a
2012,2012,BC,British Columbia,Colombie-Britannique,August,Ao˚t,54768.5,a,54768.5,a
2012,2012,BC,British Columbia,Colombie-Britannique,September,Septembre,1142.941,a,1142.941,a
2013,2013,BC,British Columbia,Colombie-Britannique,January,Janvier,14.7,a,14.7,a
2013,2013,BC,British Columbia,Colombie-Britannique,October,Octobre,537.961,a,537.961,a
2013,2013,BC,British Columbia,Colombie-Britannique,November,Novembre,0.04,a,0.04,a
2013,2013,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1.4,a,1.4,a
2013,2013,BC,British Columbia,Colombie-Britannique,March,Mars,49.245,a,49.245,a
2013,2013,BC,British Columbia,Colombie-Britannique,April,Avril,2683.244,a,2683.244,a
2013,2013,BC,British Columbia,Colombie-Britannique,May,Mai,1011.073,a,1011.073,a
2013,2013,BC,British Columbia,Colombie-Britannique,June,Juin,4536.343,a,4536.343,a
2013,2013,BC,British Columbia,Colombie-Britannique,July,Juillet,2160.106,a,2160.106,a
2013,2013,BC,British Columbia,Colombie-Britannique,August,Ao˚t,3493.303,a,3493.303,a
2013,2013,BC,British Columbia,Colombie-Britannique,September,Septembre,3815.684,a,3815.684,a
2014,2014,BC,British Columbia,Colombie-Britannique,January,Janvier,0.009,a,0.009,a
2014,2014,BC,British Columbia,Colombie-Britannique,October,Octobre,93.929,a,93.929,a
2014,2014,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.069,a,0.069,a
2014,2014,BC,British Columbia,Colombie-Britannique,February,FÈvrier,38.018,a,38.018,a
2014,2014,BC,British Columbia,Colombie-Britannique,March,Mars,53.368,a,53.368,a
2014,2014,BC,British Columbia,Colombie-Britannique,April,Avril,653.94,a,653.94,a
2014,2014,BC,British Columbia,Colombie-Britannique,May,Mai,2267.561,a,2267.561,a
2014,2014,BC,British Columbia,Colombie-Britannique,June,Juin,37004.468,a,37004.468,a
2014,2014,BC,British Columbia,Colombie-Britannique,July,Juillet,305023.733,a,305023.733,a
2014,2014,BC,British Columbia,Colombie-Britannique,August,Ao˚t,23459.327,a,23459.327,a
2014,2014,BC,British Columbia,Colombie-Britannique,September,Septembre,331.764,a,331.764,a
2015,2015,BC,British Columbia,Colombie-Britannique,October,Octobre,32.468,a,32.468,a
2015,2015,BC,British Columbia,Colombie-Britannique,November,Novembre,0.118,a,0.118,a
2015,2015,BC,British Columbia,Colombie-Britannique,December,DÈcembre,0.009,a,0.009,a
2015,2015,BC,British Columbia,Colombie-Britannique,February,FÈvrier,6.5,a,6.5,a
2015,2015,BC,British Columbia,Colombie-Britannique,March,Mars,292.704,a,292.704,a
2015,2015,BC,British Columbia,Colombie-Britannique,April,Avril,867.395,a,867.395,a
