Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Number,Data Qualifier,Nombre,Qualificatifs de donnÈes
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",5,a,5,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,7,a,7,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",92,a,92,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",43,a,43,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",29,a,29,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",9,a,9,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",95,a,95,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",30,a,30,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",10,a,10,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,3,a,3,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,11,a,11,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",82,a,82,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",33,a,33,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",11,a,11,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",7,a,7,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",128,a,128,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",24,a,24,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",8,a,8,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",8,a,8,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",54,a,54,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",26,a,26,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",16,a,16,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",6,a,6,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",79,a,79,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",22,a,22,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",17,a,17,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",82,a,82,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",23,a,23,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",19,a,19,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,4,a,4,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",68,a,68,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",12,a,12,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",11,a,11,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",35,a,35,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",7,a,7,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",8,a,8,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,3,a,3,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",40,a,40,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",19,a,19,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",16,a,16,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",2,a,2,a
2008,2008,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",35,a,35,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",32,a,32,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",21,a,21,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",8,a,8,a
2009,2009,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",88,a,88,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",10,a,10,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",7,a,7,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2010,2010,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",25,a,25,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",9,a,9,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",9,a,9,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",2,a,2,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2011,2011,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",19,a,19,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",32,a,32,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",15,a,15,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",12,a,12,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2012,2012,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",64,a,64,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",15,a,15,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",8,a,8,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",2,a,2,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",44,a,44,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",4,a,4,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",2,a,2,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",14,a,14,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",4,a,4,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6,a,6,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",19,a,19,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",15,a,15,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",44,a,44,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",23,a,23,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",21,a,21,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",83,a,83,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",27,a,27,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",16,a,16,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",51,a,51,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",160,a,160,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",61,a,61,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",15,a,15,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
1990,1990,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",259,a,259,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",264,a,264,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",112,a,112,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",22,a,22,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
1991,1991,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",326,a,326,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",111,a,111,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",35,a,35,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",8,a,8,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
1992,1992,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",140,a,140,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",100,a,100,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",65,a,65,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",134,a,134,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",76,a,76,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",43,a,43,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",139,a,139,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",153,a,153,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",69,a,69,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",7,a,7,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",178,a,178,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",100,a,100,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",74,a,74,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
1996,1996,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",86,a,86,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",118,a,118,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",48,a,48,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",7,a,7,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
1997,1997,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",196,a,196,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",115,a,115,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",52,a,52,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
1998,1998,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",170,a,170,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",159,a,159,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",70,a,70,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",5,a,5,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",226,a,226,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",59,a,59,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",26,a,26,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",124,a,124,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",151,a,151,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",50,a,50,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",11,a,11,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",273,a,273,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",82,a,82,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",39,a,39,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
2002,2002,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",143,a,143,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",95,a,95,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",44,a,44,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2003,2003,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",122,a,122,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",101,a,101,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",45,a,45,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2004,2004,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",108,a,108,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",51,a,51,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",50,a,50,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",7,a,7,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2005,2005,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",180,a,180,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",49,a,49,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",45,a,45,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",8,a,8,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2006,2006,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",109,a,109,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",80,a,80,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",85,a,85,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",14,a,14,a
2007,2007,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",207,a,207,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",52,a,52,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",53,a,53,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2008,2008,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",130,a,130,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",32,a,32,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",22,a,22,a
2009,2009,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
