Year,AnnÈe,ISO,Jurisdiction,Juridiction,Month,Mois,Number,Data Qualifier,Nombre,Qualificatifs de donnÈes
2008,2008,PC,Parks Canada,Parcs Canada,March,Mars,6,a,6,a
2008,2008,PC,Parks Canada,Parcs Canada,April,Avril,2,a,2,a
2008,2008,PC,Parks Canada,Parcs Canada,May,Mai,2,a,2,a
2008,2008,PC,Parks Canada,Parcs Canada,June,Juin,6,a,6,a
2008,2008,PC,Parks Canada,Parcs Canada,July,Juillet,2,a,2,a
2008,2008,PC,Parks Canada,Parcs Canada,August,Ao˚t,3,a,3,a
2008,2008,PC,Parks Canada,Parcs Canada,September,Septembre,5,a,5,a
2009,2009,PC,Parks Canada,Parcs Canada,Unspecified,IndÈterminÈ,100,a,100,a
2009,2009,PC,Parks Canada,Parcs Canada,January,Janvier,7,a,7,a
2009,2009,PC,Parks Canada,Parcs Canada,October,Octobre,2,a,2,a
2009,2009,PC,Parks Canada,Parcs Canada,November,Novembre,3,a,3,a
2009,2009,PC,Parks Canada,Parcs Canada,December,DÈcembre,7,a,7,a
2009,2009,PC,Parks Canada,Parcs Canada,February,FÈvrier,6,a,6,a
2009,2009,PC,Parks Canada,Parcs Canada,March,Mars,5,a,5,a
2009,2009,PC,Parks Canada,Parcs Canada,April,Avril,4,a,4,a
2009,2009,PC,Parks Canada,Parcs Canada,May,Mai,5,a,5,a
2009,2009,PC,Parks Canada,Parcs Canada,June,Juin,1,a,1,a
2009,2009,PC,Parks Canada,Parcs Canada,July,Juillet,5,a,5,a
2009,2009,PC,Parks Canada,Parcs Canada,August,Ao˚t,5,a,5,a
2009,2009,PC,Parks Canada,Parcs Canada,September,Septembre,3,a,3,a
2010,2010,PC,Parks Canada,Parcs Canada,January,Janvier,5,a,5,a
2010,2010,PC,Parks Canada,Parcs Canada,October,Octobre,8,a,8,a
2010,2010,PC,Parks Canada,Parcs Canada,November,Novembre,3,a,3,a
2010,2010,PC,Parks Canada,Parcs Canada,December,DÈcembre,4,a,4,a
2010,2010,PC,Parks Canada,Parcs Canada,February,FÈvrier,3,a,3,a
2010,2010,PC,Parks Canada,Parcs Canada,March,Mars,3,a,3,a
2010,2010,PC,Parks Canada,Parcs Canada,April,Avril,12,a,12,a
2010,2010,PC,Parks Canada,Parcs Canada,May,Mai,9,a,9,a
2010,2010,PC,Parks Canada,Parcs Canada,June,Juin,28,a,28,a
2010,2010,PC,Parks Canada,Parcs Canada,July,Juillet,37,a,37,a
2010,2010,PC,Parks Canada,Parcs Canada,August,Ao˚t,4,a,4,a
2010,2010,PC,Parks Canada,Parcs Canada,September,Septembre,8,a,8,a
2011,2011,PC,Parks Canada,Parcs Canada,October,Octobre,4,a,4,a
2011,2011,PC,Parks Canada,Parcs Canada,November,Novembre,2,a,2,a
2011,2011,PC,Parks Canada,Parcs Canada,April,Avril,8,a,8,a
2011,2011,PC,Parks Canada,Parcs Canada,May,Mai,9,a,9,a
2011,2011,PC,Parks Canada,Parcs Canada,June,Juin,10,a,10,a
2011,2011,PC,Parks Canada,Parcs Canada,July,Juillet,21,a,21,a
2011,2011,PC,Parks Canada,Parcs Canada,August,Ao˚t,14,a,14,a
2011,2011,PC,Parks Canada,Parcs Canada,September,Septembre,26,a,26,a
2012,2012,PC,Parks Canada,Parcs Canada,October,Octobre,1,a,1,a
2012,2012,PC,Parks Canada,Parcs Canada,March,Mars,4,a,4,a
2012,2012,PC,Parks Canada,Parcs Canada,April,Avril,5,a,5,a
2012,2012,PC,Parks Canada,Parcs Canada,May,Mai,10,a,10,a
2012,2012,PC,Parks Canada,Parcs Canada,June,Juin,10,a,10,a
2012,2012,PC,Parks Canada,Parcs Canada,July,Juillet,40,a,40,a
2012,2012,PC,Parks Canada,Parcs Canada,August,Ao˚t,26,a,26,a
2012,2012,PC,Parks Canada,Parcs Canada,September,Septembre,12,a,12,a
2013,2013,PC,Parks Canada,Parcs Canada,October,Octobre,3,a,3,a
2013,2013,PC,Parks Canada,Parcs Canada,November,Novembre,2,a,2,a
2013,2013,PC,Parks Canada,Parcs Canada,February,FÈvrier,1,a,1,a
2013,2013,PC,Parks Canada,Parcs Canada,April,Avril,7,a,7,a
2013,2013,PC,Parks Canada,Parcs Canada,May,Mai,23,a,23,a
2013,2013,PC,Parks Canada,Parcs Canada,June,Juin,20,a,20,a
2013,2013,PC,Parks Canada,Parcs Canada,July,Juillet,27,a,27,a
2013,2013,PC,Parks Canada,Parcs Canada,August,Ao˚t,31,a,31,a
2013,2013,PC,Parks Canada,Parcs Canada,September,Septembre,8,a,8,a
2014,2014,PC,Parks Canada,Parcs Canada,January,Janvier,1,a,1,a
2014,2014,PC,Parks Canada,Parcs Canada,November,Novembre,1,a,1,a
2014,2014,PC,Parks Canada,Parcs Canada,April,Avril,1,a,1,a
2014,2014,PC,Parks Canada,Parcs Canada,May,Mai,5,a,5,a
2014,2014,PC,Parks Canada,Parcs Canada,June,Juin,19,a,19,a
2014,2014,PC,Parks Canada,Parcs Canada,July,Juillet,21,a,21,a
2014,2014,PC,Parks Canada,Parcs Canada,August,Ao˚t,23,a,23,a
2014,2014,PC,Parks Canada,Parcs Canada,September,Septembre,6,a,6,a
2015,2015,PC,Parks Canada,Parcs Canada,October,Octobre,1,a,1,a
2015,2015,PC,Parks Canada,Parcs Canada,November,Novembre,1,a,1,a
2015,2015,PC,Parks Canada,Parcs Canada,March,Mars,1,a,1,a
2015,2015,PC,Parks Canada,Parcs Canada,April,Avril,11,a,11,a
2015,2015,PC,Parks Canada,Parcs Canada,May,Mai,27,a,27,a
2015,2015,PC,Parks Canada,Parcs Canada,June,Juin,56,a,56,a
2015,2015,PC,Parks Canada,Parcs Canada,July,Juillet,26,a,26,a
2015,2015,PC,Parks Canada,Parcs Canada,August,Ao˚t,20,a,20,a
2015,2015,PC,Parks Canada,Parcs Canada,September,Septembre,7,a,7,a
2016,2016,PC,Parks Canada,Parcs Canada,October,Octobre,1,a,1,a
2016,2016,PC,Parks Canada,Parcs Canada,November,Novembre,1,a,1,a
2016,2016,PC,Parks Canada,Parcs Canada,March,Mars,4,a,4,a
2016,2016,PC,Parks Canada,Parcs Canada,April,Avril,12,a,12,a
2016,2016,PC,Parks Canada,Parcs Canada,May,Mai,10,a,10,a
2016,2016,PC,Parks Canada,Parcs Canada,June,Juin,21,a,21,a
2016,2016,PC,Parks Canada,Parcs Canada,July,Juillet,21,a,21,a
2016,2016,PC,Parks Canada,Parcs Canada,August,Ao˚t,11,a,11,a
2016,2016,PC,Parks Canada,Parcs Canada,September,Septembre,8,a,8,a
2017,2017,PC,Parks Canada,Parcs Canada,January,Janvier,1,a,1,a
2017,2017,PC,Parks Canada,Parcs Canada,October,Octobre,5,a,5,a
2017,2017,PC,Parks Canada,Parcs Canada,February,FÈvrier,3,a,3,a
2017,2017,PC,Parks Canada,Parcs Canada,March,Mars,1,a,1,a
2017,2017,PC,Parks Canada,Parcs Canada,April,Avril,8,a,8,a
2017,2017,PC,Parks Canada,Parcs Canada,May,Mai,31,a,31,a
2017,2017,PC,Parks Canada,Parcs Canada,June,Juin,17,a,17,a
2017,2017,PC,Parks Canada,Parcs Canada,July,Juillet,68,a,68,a
2017,2017,PC,Parks Canada,Parcs Canada,August,Ao˚t,29,a,29,a
2017,2017,PC,Parks Canada,Parcs Canada,September,Septembre,16,a,16,a
2018,2018,PC,Parks Canada,Parcs Canada,Unspecified,IndÈterminÈ,1,a,1,a
2018,2018,PC,Parks Canada,Parcs Canada,January,Janvier,2,a,2,a
2018,2018,PC,Parks Canada,Parcs Canada,October,Octobre,3,a,3,a
2018,2018,PC,Parks Canada,Parcs Canada,November,Novembre,3,a,3,a
2018,2018,PC,Parks Canada,Parcs Canada,December,DÈcembre,1,a,1,a
2018,2018,PC,Parks Canada,Parcs Canada,March,Mars,6,a,6,a
2018,2018,PC,Parks Canada,Parcs Canada,April,Avril,6,a,6,a
2018,2018,PC,Parks Canada,Parcs Canada,May,Mai,34,a,34,a
2018,2018,PC,Parks Canada,Parcs Canada,June,Juin,27,a,27,a
2018,2018,PC,Parks Canada,Parcs Canada,July,Juillet,46,a,46,a
2018,2018,PC,Parks Canada,Parcs Canada,August,Ao˚t,35,a,35,a
2018,2018,PC,Parks Canada,Parcs Canada,September,Septembre,5,a,5,a
2019,2019,PC,Parks Canada,Parcs Canada,January,Janvier,3,a,3,a
2019,2019,PC,Parks Canada,Parcs Canada,October,Octobre,2,a,2,a
2019,2019,PC,Parks Canada,Parcs Canada,March,Mars,2,a,2,a
2019,2019,PC,Parks Canada,Parcs Canada,April,Avril,9,a,9,a
2019,2019,PC,Parks Canada,Parcs Canada,May,Mai,12,a,12,a
2019,2019,PC,Parks Canada,Parcs Canada,June,Juin,13,a,13,a
2019,2019,PC,Parks Canada,Parcs Canada,July,Juillet,34,a,34,a
2019,2019,PC,Parks Canada,Parcs Canada,August,Ao˚t,9,a,9,a
2019,2019,PC,Parks Canada,Parcs Canada,September,Septembre,3,a,3,a
2018,2018,PE,Prince Edward Island,Ile-du-Prince-Edouard,May,Mai,7,a,7,a
2018,2018,PE,Prince Edward Island,Ile-du-Prince-Edouard,September,Septembre,1,a,1,a
2019,2019,PE,Prince Edward Island,Ile-du-Prince-Edouard,December,DÈcembre,1,a,1,a
2019,2019,PE,Prince Edward Island,Ile-du-Prince-Edouard,April,Avril,1,a,1,a
2019,2019,PE,Prince Edward Island,Ile-du-Prince-Edouard,August,Ao˚t,1,a,1,a
1990,1990,QC,Quebec,QuÈbec,October,Octobre,4,a,4,a
1990,1990,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
1990,1990,QC,Quebec,QuÈbec,April,Avril,59,a,59,a
1990,1990,QC,Quebec,QuÈbec,May,Mai,214,a,214,a
1990,1990,QC,Quebec,QuÈbec,June,Juin,139,a,139,a
1990,1990,QC,Quebec,QuÈbec,July,Juillet,178,a,178,a
1990,1990,QC,Quebec,QuÈbec,August,Ao˚t,138,a,138,a
1990,1990,QC,Quebec,QuÈbec,September,Septembre,118,a,118,a
1991,1991,QC,Quebec,QuÈbec,October,Octobre,6,a,6,a
1991,1991,QC,Quebec,QuÈbec,November,Novembre,5,a,5,a
1991,1991,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
1991,1991,QC,Quebec,QuÈbec,April,Avril,64,a,64,a
1991,1991,QC,Quebec,QuÈbec,May,Mai,220,a,220,a
1991,1991,QC,Quebec,QuÈbec,June,Juin,408,a,408,a
1991,1991,QC,Quebec,QuÈbec,July,Juillet,318,a,318,a
1991,1991,QC,Quebec,QuÈbec,August,Ao˚t,162,a,162,a
1991,1991,QC,Quebec,QuÈbec,September,Septembre,32,a,32,a
1992,1992,QC,Quebec,QuÈbec,October,Octobre,7,a,7,a
1992,1992,QC,Quebec,QuÈbec,November,Novembre,2,a,2,a
1992,1992,QC,Quebec,QuÈbec,April,Avril,44,a,44,a
1992,1992,QC,Quebec,QuÈbec,May,Mai,405,a,405,a
1992,1992,QC,Quebec,QuÈbec,June,Juin,180,a,180,a
1992,1992,QC,Quebec,QuÈbec,July,Juillet,54,a,54,a
1992,1992,QC,Quebec,QuÈbec,August,Ao˚t,59,a,59,a
1992,1992,QC,Quebec,QuÈbec,September,Septembre,14,a,14,a
1993,1993,QC,Quebec,QuÈbec,October,Octobre,4,a,4,a
1993,1993,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
1993,1993,QC,Quebec,QuÈbec,April,Avril,32,a,32,a
1993,1993,QC,Quebec,QuÈbec,May,Mai,188,a,188,a
1993,1993,QC,Quebec,QuÈbec,June,Juin,98,a,98,a
1993,1993,QC,Quebec,QuÈbec,July,Juillet,129,a,129,a
1993,1993,QC,Quebec,QuÈbec,August,Ao˚t,81,a,81,a
1993,1993,QC,Quebec,QuÈbec,September,Septembre,10,a,10,a
1994,1994,QC,Quebec,QuÈbec,October,Octobre,46,a,46,a
1994,1994,QC,Quebec,QuÈbec,November,Novembre,7,a,7,a
1994,1994,QC,Quebec,QuÈbec,April,Avril,15,a,15,a
1994,1994,QC,Quebec,QuÈbec,May,Mai,218,a,218,a
1994,1994,QC,Quebec,QuÈbec,June,Juin,139,a,139,a
1994,1994,QC,Quebec,QuÈbec,July,Juillet,27,a,27,a
1994,1994,QC,Quebec,QuÈbec,August,Ao˚t,30,a,30,a
1994,1994,QC,Quebec,QuÈbec,September,Septembre,17,a,17,a
1995,1995,QC,Quebec,QuÈbec,October,Octobre,23,a,23,a
1995,1995,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
1995,1995,QC,Quebec,QuÈbec,March,Mars,9,a,9,a
1995,1995,QC,Quebec,QuÈbec,April,Avril,33,a,33,a
1995,1995,QC,Quebec,QuÈbec,May,Mai,139,a,139,a
1995,1995,QC,Quebec,QuÈbec,June,Juin,470,a,470,a
1995,1995,QC,Quebec,QuÈbec,July,Juillet,170,a,170,a
1995,1995,QC,Quebec,QuÈbec,August,Ao˚t,367,a,367,a
1995,1995,QC,Quebec,QuÈbec,September,Septembre,53,a,53,a
1996,1996,QC,Quebec,QuÈbec,October,Octobre,19,a,19,a
1996,1996,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
1996,1996,QC,Quebec,QuÈbec,April,Avril,5,a,5,a
1996,1996,QC,Quebec,QuÈbec,May,Mai,163,a,163,a
1996,1996,QC,Quebec,QuÈbec,June,Juin,706,a,706,a
1996,1996,QC,Quebec,QuÈbec,July,Juillet,55,a,55,a
1996,1996,QC,Quebec,QuÈbec,August,Ao˚t,209,a,209,a
1996,1996,QC,Quebec,QuÈbec,September,Septembre,92,a,92,a
1997,1997,QC,Quebec,QuÈbec,October,Octobre,44,a,44,a
1997,1997,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
1997,1997,QC,Quebec,QuÈbec,April,Avril,21,a,21,a
1997,1997,QC,Quebec,QuÈbec,May,Mai,63,a,63,a
1997,1997,QC,Quebec,QuÈbec,June,Juin,436,a,436,a
1997,1997,QC,Quebec,QuÈbec,July,Juillet,143,a,143,a
1997,1997,QC,Quebec,QuÈbec,August,Ao˚t,146,a,146,a
1997,1997,QC,Quebec,QuÈbec,September,Septembre,22,a,22,a
1998,1998,QC,Quebec,QuÈbec,October,Octobre,29,a,29,a
1998,1998,QC,Quebec,QuÈbec,November,Novembre,8,a,8,a
1998,1998,QC,Quebec,QuÈbec,April,Avril,115,a,115,a
1998,1998,QC,Quebec,QuÈbec,May,Mai,279,a,279,a
1998,1998,QC,Quebec,QuÈbec,June,Juin,112,a,112,a
1998,1998,QC,Quebec,QuÈbec,July,Juillet,106,a,106,a
1998,1998,QC,Quebec,QuÈbec,August,Ao˚t,171,a,171,a
1998,1998,QC,Quebec,QuÈbec,September,Septembre,34,a,34,a
1999,1999,QC,Quebec,QuÈbec,October,Octobre,5,a,5,a
1999,1999,QC,Quebec,QuÈbec,November,Novembre,7,a,7,a
1999,1999,QC,Quebec,QuÈbec,April,Avril,92,a,92,a
1999,1999,QC,Quebec,QuÈbec,May,Mai,311,a,311,a
1999,1999,QC,Quebec,QuÈbec,June,Juin,197,a,197,a
1999,1999,QC,Quebec,QuÈbec,July,Juillet,140,a,140,a
1999,1999,QC,Quebec,QuÈbec,August,Ao˚t,165,a,165,a
1999,1999,QC,Quebec,QuÈbec,September,Septembre,120,a,120,a
2000,2000,QC,Quebec,QuÈbec,October,Octobre,25,a,25,a
2000,2000,QC,Quebec,QuÈbec,November,Novembre,4,a,4,a
2000,2000,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
2000,2000,QC,Quebec,QuÈbec,April,Avril,80,a,80,a
2000,2000,QC,Quebec,QuÈbec,May,Mai,100,a,100,a
2000,2000,QC,Quebec,QuÈbec,June,Juin,74,a,74,a
2000,2000,QC,Quebec,QuÈbec,July,Juillet,137,a,137,a
2000,2000,QC,Quebec,QuÈbec,August,Ao˚t,51,a,51,a
2000,2000,QC,Quebec,QuÈbec,September,Septembre,44,a,44,a
2001,2001,QC,Quebec,QuÈbec,October,Octobre,8,a,8,a
2001,2001,QC,Quebec,QuÈbec,November,Novembre,2,a,2,a
2001,2001,QC,Quebec,QuÈbec,April,Avril,98,a,98,a
2001,2001,QC,Quebec,QuÈbec,May,Mai,294,a,294,a
2001,2001,QC,Quebec,QuÈbec,June,Juin,127,a,127,a
2001,2001,QC,Quebec,QuÈbec,July,Juillet,109,a,109,a
2001,2001,QC,Quebec,QuÈbec,August,Ao˚t,324,a,324,a
2001,2001,QC,Quebec,QuÈbec,September,Septembre,41,a,41,a
2002,2002,QC,Quebec,QuÈbec,October,Octobre,11,a,11,a
2002,2002,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
2002,2002,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
2002,2002,QC,Quebec,QuÈbec,April,Avril,53,a,53,a
2002,2002,QC,Quebec,QuÈbec,May,Mai,127,a,127,a
2002,2002,QC,Quebec,QuÈbec,June,Juin,84,a,84,a
2002,2002,QC,Quebec,QuÈbec,July,Juillet,249,a,249,a
2002,2002,QC,Quebec,QuÈbec,August,Ao˚t,164,a,164,a
2002,2002,QC,Quebec,QuÈbec,September,Septembre,205,a,205,a
2003,2003,QC,Quebec,QuÈbec,October,Octobre,12,a,12,a
2003,2003,QC,Quebec,QuÈbec,April,Avril,39,a,39,a
2003,2003,QC,Quebec,QuÈbec,May,Mai,252,a,252,a
2003,2003,QC,Quebec,QuÈbec,June,Juin,192,a,192,a
2003,2003,QC,Quebec,QuÈbec,July,Juillet,78,a,78,a
2003,2003,QC,Quebec,QuÈbec,August,Ao˚t,91,a,91,a
2003,2003,QC,Quebec,QuÈbec,September,Septembre,52,a,52,a
2004,2004,QC,Quebec,QuÈbec,October,Octobre,28,a,28,a
2004,2004,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
2004,2004,QC,Quebec,QuÈbec,April,Avril,32,a,32,a
2004,2004,QC,Quebec,QuÈbec,May,Mai,82,a,82,a
2004,2004,QC,Quebec,QuÈbec,June,Juin,75,a,75,a
2004,2004,QC,Quebec,QuÈbec,July,Juillet,39,a,39,a
2004,2004,QC,Quebec,QuÈbec,August,Ao˚t,26,a,26,a
2004,2004,QC,Quebec,QuÈbec,September,Septembre,36,a,36,a
2005,2005,QC,Quebec,QuÈbec,October,Octobre,3,a,3,a
2005,2005,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
2005,2005,QC,Quebec,QuÈbec,April,Avril,104,a,104,a
2005,2005,QC,Quebec,QuÈbec,May,Mai,258,a,258,a
2005,2005,QC,Quebec,QuÈbec,June,Juin,160,a,160,a
2005,2005,QC,Quebec,QuÈbec,July,Juillet,431,a,431,a
2005,2005,QC,Quebec,QuÈbec,August,Ao˚t,313,a,313,a
2005,2005,QC,Quebec,QuÈbec,September,Septembre,104,a,104,a
2006,2006,QC,Quebec,QuÈbec,October,Octobre,7,a,7,a
2006,2006,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
2006,2006,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
2006,2006,QC,Quebec,QuÈbec,April,Avril,92,a,92,a
2006,2006,QC,Quebec,QuÈbec,May,Mai,106,a,106,a
2006,2006,QC,Quebec,QuÈbec,June,Juin,256,a,256,a
2006,2006,QC,Quebec,QuÈbec,July,Juillet,129,a,129,a
2006,2006,QC,Quebec,QuÈbec,August,Ao˚t,49,a,49,a
2006,2006,QC,Quebec,QuÈbec,September,Septembre,42,a,42,a
2007,2007,QC,Quebec,QuÈbec,October,Octobre,28,a,28,a
2007,2007,QC,Quebec,QuÈbec,November,Novembre,3,a,3,a
2007,2007,QC,Quebec,QuÈbec,April,Avril,37,a,37,a
2007,2007,QC,Quebec,QuÈbec,May,Mai,269,a,269,a
2007,2007,QC,Quebec,QuÈbec,June,Juin,319,a,319,a
2007,2007,QC,Quebec,QuÈbec,July,Juillet,61,a,61,a
2007,2007,QC,Quebec,QuÈbec,August,Ao˚t,192,a,192,a
2007,2007,QC,Quebec,QuÈbec,September,Septembre,26,a,26,a
2008,2008,QC,Quebec,QuÈbec,October,Octobre,9,a,9,a
2008,2008,QC,Quebec,QuÈbec,November,Novembre,2,a,2,a
2008,2008,QC,Quebec,QuÈbec,April,Avril,33,a,33,a
2008,2008,QC,Quebec,QuÈbec,May,Mai,77,a,77,a
2008,2008,QC,Quebec,QuÈbec,June,Juin,36,a,36,a
2008,2008,QC,Quebec,QuÈbec,July,Juillet,18,a,18,a
2008,2008,QC,Quebec,QuÈbec,August,Ao˚t,35,a,35,a
2008,2008,QC,Quebec,QuÈbec,September,Septembre,12,a,12,a
2009,2009,QC,Quebec,QuÈbec,October,Octobre,2,a,2,a
2009,2009,QC,Quebec,QuÈbec,November,Novembre,7,a,7,a
2009,2009,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
2009,2009,QC,Quebec,QuÈbec,April,Avril,105,a,105,a
2009,2009,QC,Quebec,QuÈbec,May,Mai,94,a,94,a
2009,2009,QC,Quebec,QuÈbec,June,Juin,195,a,195,a
2009,2009,QC,Quebec,QuÈbec,July,Juillet,21,a,21,a
2009,2009,QC,Quebec,QuÈbec,August,Ao˚t,26,a,26,a
2009,2009,QC,Quebec,QuÈbec,September,Septembre,32,a,32,a
2010,2010,QC,Quebec,QuÈbec,October,Octobre,7,a,7,a
2010,2010,QC,Quebec,QuÈbec,November,Novembre,4,a,4,a
2010,2010,QC,Quebec,QuÈbec,March,Mars,11,a,11,a
2010,2010,QC,Quebec,QuÈbec,April,Avril,107,a,107,a
2010,2010,QC,Quebec,QuÈbec,May,Mai,251,a,251,a
2010,2010,QC,Quebec,QuÈbec,June,Juin,152,a,152,a
2010,2010,QC,Quebec,QuÈbec,July,Juillet,89,a,89,a
2010,2010,QC,Quebec,QuÈbec,August,Ao˚t,95,a,95,a
2010,2010,QC,Quebec,QuÈbec,September,Septembre,21,a,21,a
2011,2011,QC,Quebec,QuÈbec,October,Octobre,25,a,25,a
2011,2011,QC,Quebec,QuÈbec,November,Novembre,5,a,5,a
2011,2011,QC,Quebec,QuÈbec,April,Avril,4,a,4,a
2011,2011,QC,Quebec,QuÈbec,May,Mai,62,a,62,a
2011,2011,QC,Quebec,QuÈbec,June,Juin,75,a,75,a
2011,2011,QC,Quebec,QuÈbec,July,Juillet,71,a,71,a
2011,2011,QC,Quebec,QuÈbec,August,Ao˚t,58,a,58,a
2011,2011,QC,Quebec,QuÈbec,September,Septembre,29,a,29,a
2012,2012,QC,Quebec,QuÈbec,October,Octobre,7,a,7,a
2012,2012,QC,Quebec,QuÈbec,November,Novembre,3,a,3,a
2012,2012,QC,Quebec,QuÈbec,March,Mars,14,a,14,a
2012,2012,QC,Quebec,QuÈbec,April,Avril,113,a,113,a
2012,2012,QC,Quebec,QuÈbec,May,Mai,180,a,180,a
2012,2012,QC,Quebec,QuÈbec,June,Juin,93,a,93,a
2012,2012,QC,Quebec,QuÈbec,July,Juillet,267,a,267,a
2012,2012,QC,Quebec,QuÈbec,August,Ao˚t,86,a,86,a
2012,2012,QC,Quebec,QuÈbec,September,Septembre,32,a,32,a
2013,2013,QC,Quebec,QuÈbec,October,Octobre,15,a,15,a
2013,2013,QC,Quebec,QuÈbec,November,Novembre,3,a,3,a
2013,2013,QC,Quebec,QuÈbec,April,Avril,64,a,64,a
2013,2013,QC,Quebec,QuÈbec,May,Mai,161,a,161,a
2013,2013,QC,Quebec,QuÈbec,June,Juin,88,a,88,a
2013,2013,QC,Quebec,QuÈbec,July,Juillet,135,a,135,a
2013,2013,QC,Quebec,QuÈbec,August,Ao˚t,34,a,34,a
2013,2013,QC,Quebec,QuÈbec,September,Septembre,15,a,15,a
2014,2014,QC,Quebec,QuÈbec,October,Octobre,5,a,5,a
2014,2014,QC,Quebec,QuÈbec,November,Novembre,3,a,3,a
2014,2014,QC,Quebec,QuÈbec,April,Avril,14,a,14,a
2014,2014,QC,Quebec,QuÈbec,May,Mai,56,a,56,a
2014,2014,QC,Quebec,QuÈbec,June,Juin,72,a,72,a
2014,2014,QC,Quebec,QuÈbec,July,Juillet,66,a,66,a
2014,2014,QC,Quebec,QuÈbec,August,Ao˚t,65,a,65,a
2014,2014,QC,Quebec,QuÈbec,September,Septembre,11,a,11,a
2015,2015,QC,Quebec,QuÈbec,October,Octobre,9,a,9,a
2015,2015,QC,Quebec,QuÈbec,November,Novembre,2,a,2,a
2015,2015,QC,Quebec,QuÈbec,December,DÈcembre,1,a,1,a
2015,2015,QC,Quebec,QuÈbec,April,Avril,28,a,28,a
2015,2015,QC,Quebec,QuÈbec,May,Mai,212,a,212,a
2015,2015,QC,Quebec,QuÈbec,June,Juin,45,a,45,a
2015,2015,QC,Quebec,QuÈbec,July,Juillet,39,a,39,a
2015,2015,QC,Quebec,QuÈbec,August,Ao˚t,29,a,29,a
2015,2015,QC,Quebec,QuÈbec,September,Septembre,19,a,19,a
2016,2016,QC,Quebec,QuÈbec,October,Octobre,25,a,25,a
2016,2016,QC,Quebec,QuÈbec,November,Novembre,5,a,5,a
2016,2016,QC,Quebec,QuÈbec,December,DÈcembre,1,a,1,a
2016,2016,QC,Quebec,QuÈbec,March,Mars,1,a,1,a
2016,2016,QC,Quebec,QuÈbec,April,Avril,88,a,88,a
2016,2016,QC,Quebec,QuÈbec,May,Mai,120,a,120,a
2016,2016,QC,Quebec,QuÈbec,June,Juin,119,a,119,a
2016,2016,QC,Quebec,QuÈbec,July,Juillet,141,a,141,a
2016,2016,QC,Quebec,QuÈbec,August,Ao˚t,86,a,86,a
2016,2016,QC,Quebec,QuÈbec,September,Septembre,16,a,16,a
2017,2017,QC,Quebec,QuÈbec,October,Octobre,22,a,22,a
2017,2017,QC,Quebec,QuÈbec,November,Novembre,2,a,2,a
2017,2017,QC,Quebec,QuÈbec,April,Avril,25,a,25,a
2017,2017,QC,Quebec,QuÈbec,May,Mai,32,a,32,a
2017,2017,QC,Quebec,QuÈbec,June,Juin,77,a,77,a
2017,2017,QC,Quebec,QuÈbec,July,Juillet,88,a,88,a
2017,2017,QC,Quebec,QuÈbec,August,Ao˚t,56,a,56,a
2017,2017,QC,Quebec,QuÈbec,September,Septembre,15,a,15,a
2018,2018,QC,Quebec,QuÈbec,October,Octobre,13,a,13,a
2018,2018,QC,Quebec,QuÈbec,November,Novembre,1,a,1,a
2018,2018,QC,Quebec,QuÈbec,April,Avril,12,a,12,a
2018,2018,QC,Quebec,QuÈbec,May,Mai,188,a,188,a
2018,2018,QC,Quebec,QuÈbec,June,Juin,123,a,123,a
2018,2018,QC,Quebec,QuÈbec,July,Juillet,199,a,199,a
2018,2018,QC,Quebec,QuÈbec,August,Ao˚t,38,a,38,a
2018,2018,QC,Quebec,QuÈbec,September,Septembre,18,a,18,a
2019,2019,QC,Quebec,QuÈbec,October,Octobre,9,a,9,a
2019,2019,QC,Quebec,QuÈbec,April,Avril,3,a,3,a
2019,2019,QC,Quebec,QuÈbec,May,Mai,53,a,53,a
2019,2019,QC,Quebec,QuÈbec,June,Juin,58,a,58,a
2019,2019,QC,Quebec,QuÈbec,July,Juillet,119,a,119,a
2019,2019,QC,Quebec,QuÈbec,August,Ao˚t,95,a,95,a
2019,2019,QC,Quebec,QuÈbec,September,Septembre,20,a,20,a
1990,1990,SK,Saskatchewan,Saskatchewan,October,Octobre,10,a,10,a
1990,1990,SK,Saskatchewan,Saskatchewan,March,Mars,2,a,2,a
1990,1990,SK,Saskatchewan,Saskatchewan,April,Avril,18,a,18,a
1990,1990,SK,Saskatchewan,Saskatchewan,May,Mai,103,a,103,a
1990,1990,SK,Saskatchewan,Saskatchewan,June,Juin,275,a,275,a
1990,1990,SK,Saskatchewan,Saskatchewan,July,Juillet,130,a,130,a
1990,1990,SK,Saskatchewan,Saskatchewan,August,Ao˚t,314,a,314,a
